           0  0.98329000000000000        1.5997650000000002E-003
   2.5000000000000001E-004  0.98328744803458235        3.1995258480764007E-003
   5.0000000000000001E-004  0.98328234412089788        4.7992783923506335E-003
   7.5000000000000002E-004  0.98327468828311559        6.3990184810018662E-003
   1.0000000000000000E-003  0.98326448055242255        7.9987419622797040E-003
   1.2500000000000000E-003  0.98325172096702351        9.5984446845168957E-003
   1.5000000000000000E-003  0.98323640957214087        1.1198122496142032E-002
   1.7500000000000000E-003  0.98321854642001416        1.2797771245692247E-002
   2.0000000000000000E-003  0.98319813156989999        1.4397386781825923E-002
   2.2500000000000003E-003  0.98317516508807157        1.5996964953335385E-002
   2.5000000000000005E-003  0.98314964704781849        1.7596501609159602E-002
   2.7500000000000007E-003  0.98312157752944629        1.9195992598396879E-002
   3.0000000000000009E-003  0.98309095662027601        2.0795433770317565E-002
   3.2500000000000012E-003  0.98305778441464375        2.2394820974376738E-002
   3.5000000000000014E-003  0.98302206101390044        2.3994150060226902E-002
   3.7500000000000016E-003  0.98298378652641105        2.5593416877730681E-002
   4.0000000000000018E-003  0.98294296106755441        2.7192617276973505E-002
   4.2500000000000020E-003  0.98289958475972239        2.8791747108276311E-002
   4.5000000000000023E-003  0.98285365773231959        3.0390802222208222E-002
   4.7500000000000025E-003  0.98280518012176266        3.1989778469599238E-002
   5.0000000000000027E-003  0.98275415207147965        3.3588671701552927E-002
   5.2500000000000029E-003  0.98270057373190944        3.5187477769459095E-002
   5.5000000000000032E-003  0.98264444526050110        3.6786192525006485E-002
   5.7500000000000034E-003  0.98258576682171328        3.8384811820195444E-002
   6.0000000000000036E-003  0.98252453858701327        3.9983331507350610E-002
   6.2500000000000038E-003  0.98246076073487654        4.1581747439133586E-002
   6.5000000000000040E-003  0.98239443345078581        4.3180055468555613E-002
   6.7500000000000043E-003  0.98232555692723034        4.4778251448990246E-002
   7.0000000000000045E-003  0.98225413136370510        4.6376331234186025E-002
   7.2500000000000047E-003  0.98218015696670991        4.7974290678279144E-002
   7.5000000000000049E-003  0.98210363394974876        4.9572125635806118E-002
   7.7500000000000051E-003  0.98202456253332859        5.1169831961716442E-002
   8.0000000000000054E-003  0.98194294294495876        5.2767405511385264E-002
   8.2500000000000056E-003  0.98185877541914979        5.4364842140626035E-002
   8.5000000000000058E-003  0.98177206019741259        5.5962137705703179E-002
   8.7500000000000060E-003  0.98168279752825749        5.7559288063344725E-002
   9.0000000000000063E-003  0.98159098766719310        5.9156289070754986E-002
   9.2500000000000065E-003  0.98149663087672534        6.0753136585627192E-002
   9.5000000000000067E-003  0.98139972742635639        6.2349826466156145E-002
   9.7500000000000069E-003  0.98130027759258365        6.3946354571050870E-002
   1.0000000000000007E-002  0.98119828165889855        6.5542716759547232E-002
   1.0250000000000007E-002  0.98109373991578541        6.7138908891420601E-002
   1.0500000000000008E-002  0.98098665266072027        6.8734926826998471E-002
   1.0750000000000008E-002  0.98087702019816969        7.0330766427173105E-002
   1.1000000000000008E-002  0.98076484283958965        7.1926423553414165E-002
   1.1250000000000008E-002  0.98065012090342418        7.3521894067781327E-002
   1.1500000000000008E-002  0.98053285471510421        7.5117173832936923E-002
   1.1750000000000009E-002  0.98041304460704615        7.6712258712158546E-002
   1.2000000000000009E-002  0.98029069091865062        7.8307144569351672E-002
   1.2250000000000009E-002  0.98016579399630122        7.9901827269062281E-002
   1.2500000000000009E-002  0.98003835419336294        8.1496302676489454E-002
   1.2750000000000010E-002  0.97990837187018098        8.3090566657498005E-002
   1.3000000000000010E-002  0.97977584739407919        8.4684615078631065E-002
   1.3250000000000010E-002  0.97964078113935871        8.6278443807122684E-002
   1.3500000000000010E-002  0.97950317348729654        8.7872048710910436E-002
   1.3750000000000010E-002  0.97936302482614390        8.9465425658647998E-002
   1.4000000000000011E-002  0.97922033555112475        9.1058570519717760E-002
   1.4250000000000011E-002  0.97907510606443438        9.2651479164243392E-002
   1.4500000000000011E-002  0.97892733677523769        9.4244147463102446E-002
   1.4750000000000011E-002  0.97877702809966760        9.5836571287938918E-002
   1.5000000000000012E-002  0.97862418046082356        9.7428746511175821E-002
   1.5250000000000012E-002  0.97846879428876976        9.9020669006027767E-002
   1.5500000000000012E-002  0.97831087002053352       0.10061233464651353     
   1.5750000000000011E-002  0.97815040810010356       0.10220373930746861     
   1.6000000000000011E-002  0.97798740897842840       0.10379487886455777     
   1.6250000000000011E-002  0.97782187311341440       0.10538574919428761     
   1.6500000000000011E-002  0.97765380096992427       0.10697634617401913     
   1.6750000000000011E-002  0.97748319301977493       0.10856666568198024     
   1.7000000000000012E-002  0.97731004974173596       0.11015670359727832     
   1.7250000000000012E-002  0.97713437162152761       0.11174645579991276     
   1.7500000000000012E-002  0.97695615915181899       0.11333591817078748     
   1.7750000000000012E-002  0.97677541283222613       0.11492508659172346     
   1.8000000000000013E-002  0.97659213316931015       0.11651395694547127     
   1.8250000000000013E-002  0.97640632067657518       0.11810252511572358     
   1.8500000000000013E-002  0.97621797587446646       0.11969078698712768     
   1.8750000000000013E-002  0.97602709929036824       0.12127873844529796     
   1.9000000000000013E-002  0.97583369145860188       0.12286637537682846     
   1.9250000000000014E-002  0.97563775292042387       0.12445369366930532     
   1.9500000000000014E-002  0.97543928422402348       0.12604068921131933     
   1.9750000000000014E-002  0.97523828592452089       0.12762735789247837     
   2.0000000000000014E-002  0.97503475858396504       0.12921369560341989     
   2.0250000000000015E-002  0.97482870277133138       0.13079969823582341     
   2.0500000000000015E-002  0.97462011906251977       0.13238536168242301     
   2.0750000000000015E-002  0.97440900804035235       0.13397068183701977     
   2.1000000000000015E-002  0.97419537029457115       0.13555565459449420     
   2.1250000000000015E-002  0.97397920642183589       0.13714027585081878     
